FIPS_Code,State,Area_Name,Annual_Salary
54047,WV,"McDowell County, WV",0
54049,WV,"Marion County, WV",0
54051,WV,"Marshall County, WV",0
54053,WV,"Mason County, WV",0
54055,WV,"Mercer County, WV",0
54057,WV,"Mineral County, WV",0
54059,WV,"Mingo County, WV",0
54061,WV,"Monongalia County, WV",0
54063,WV,"Monroe County, WV",0
54065,WV,"Morgan County, WV",0
54067,WV,"Nicholas County, WV",0
54069,WV,"Ohio County, WV",0
54071,WV,"Pendleton County, WV",0
54073,WV,"Pleasants County, WV",0
54075,WV,"Pocahontas County, WV",0
54077,WV,"Preston County, WV",0
54079,WV,"Putnam County, WV",0
54081,WV,"Raleigh County, WV",0
54083,WV,"Randolph County, WV",0
54085,WV,"Ritchie County, WV",0
54087,WV,"Roane County, WV",0
54089,WV,"Summers County, WV",0
54091,WV,"Taylor County, WV",0
54093,WV,"Tucker County, WV",0
54095,WV,"Tyler County, WV",0
54097,WV,"Upshur County, WV",0
54099,WV,"Wayne County, WV",0
54101,WV,"Webster County, WV",0
54103,WV,"Wetzel County, WV",0
54105,WV,"Wirt County, WV",0
54107,WV,"Wood County, WV",0
54109,WV,"Wyoming County, WV",0
55000,WI,Wisconsin,0
55001,WI,"Adams County, WI",0
55003,WI,"Ashland County, WI",0
55005,WI,"Barron County, WI",0
55007,WI,"Bayfield County, WI",0
55009,WI,"Brown County, WI",0
55011,WI,"Buffalo County, WI",0
55013,WI,"Burnett County, WI",0
55015,WI,"Calumet County, WI",0
55017,WI,"Chippewa County, WI",0
55019,WI,"Clark County, WI",0
55021,WI,"Columbia County, WI",0
55023,WI,"Crawford County, WI",0
55025,WI,"Dane County, WI",0
55027,WI,"Dodge County, WI",0
55029,WI,"Door County, WI",0
55031,WI,"Douglas County, WI",0
55033,WI,"Dunn County, WI",0
55035,WI,"Eau Claire County, WI",0
55037,WI,"Florence County, WI",0
55039,WI,"Fond du Lac County, WI",0
55041,WI,"Forest County, WI",0
55043,WI,"Grant County, WI",0
55045,WI,"Green County, WI",0
55047,WI,"Green Lake County, WI",0
55049,WI,"Iowa County, WI",0
55051,WI,"Iron County, WI",0
55053,WI,"Jackson County, WI",0
55055,WI,"Jefferson County, WI",0
55057,WI,"Juneau County, WI",0
55059,WI,"Kenosha County, WI",0
55061,WI,"Kewaunee County, WI",0
55063,WI,"La Crosse County, WI",0
55065,WI,"Lafayette County, WI",0
55067,WI,"Langlade County, WI",0
55069,WI,"Lincoln County, WI",0
55071,WI,"Manitowoc County, WI",0
55073,WI,"Marathon County, WI",0
55075,WI,"Marinette County, WI",0
55077,WI,"Marquette County, WI",0
55078,WI,"Menominee County, WI",0
55079,WI,"Milwaukee County, WI",0
55081,WI,"Monroe County, WI",0
55083,WI,"Oconto County, WI",0
55085,WI,"Oneida County, WI",0
55087,WI,"Outagamie County, WI",0
55089,WI,"Ozaukee County, WI",0
55091,WI,"Pepin County, WI",0
55093,WI,"Pierce County, WI",0
55095,WI,"Polk County, WI",0
55097,WI,"Portage County, WI",0
55099,WI,"Price County, WI",0
55101,WI,"Racine County, WI",0
55103,WI,"Richland County, WI",0
55105,WI,"Rock County, WI",0
55107,WI,"Rusk County, WI",0
55109,WI,"St. Croix County, WI",0
55111,WI,"Sauk County, WI",0
55113,WI,"Sawyer County, WI",0
55115,WI,"Shawano County, WI",0
55117,WI,"Sheboygan County, WI",0
55119,WI,"Taylor County, WI",0
55121,WI,"Trempealeau County, WI",0
55123,WI,"Vernon County, WI",0
55125,WI,"Vilas County, WI",0
55127,WI,"Walworth County, WI",0
55129,WI,"Washburn County, WI",0
55131,WI,"Washington County, WI",0
55133,WI,"Waukesha County, WI",0
55135,WI,"Waupaca County, WI",0
55137,WI,"Waushara County, WI",0
55139,WI,"Winnebago County, WI",0
55141,WI,"Wood County, WI",0
56000,WY,Wyoming,0
56001,WY,"Albany County, WY",0
56003,WY,"Big Horn County, WY",0
56005,WY,"Campbell County, WY",0
56007,WY,"Carbon County, WY",0
56009,WY,"Converse County, WY",0
56011,WY,"Crook County, WY",0
56013,WY,"Fremont County, WY",0
56015,WY,"Goshen County, WY",0
56017,WY,"Hot Springs County, WY",0
56019,WY,"Johnson County, WY",0
56021,WY,"Laramie County, WY",0
56023,WY,"Lincoln County, WY",0
56025,WY,"Natrona County, WY",0
56027,WY,"Niobrara County, WY",0
56029,WY,"Park County, WY",0
56031,WY,"Platte County, WY",0
56033,WY,"Sheridan County, WY",0
56035,WY,"Sublette County, WY",0
56037,WY,"Sweetwater County, WY",0
56039,WY,"Teton County, WY",0
56041,WY,"Uinta County, WY",0
56043,WY,"Washakie County, WY",0
56045,WY,"Weston County, WY",0
72000,PR,Puerto Rico,0
72001,PR,"Adjuntas Municipio, PR",0
72003,PR,"Aguada Municipio, PR",0
72005,PR,"Aguadilla Municipio, PR",0
72007,PR,"Aguas Buenas Municipio, PR",0
72009,PR,"Aibonito Municipio, PR",0
72011,PR,"Anasco Municipio, PR",0
72013,PR,"Arecibo Municipio, PR",0
72015,PR,"Arroyo Municipio, PR",0
72017,PR,"Barceloneta Municipio, PR",0
72019,PR,"Barranquitas Municipio, PR",0
72021,PR,"Bayamon Municipio, PR",0
72023,PR,"Cabo Rojo Municipio, PR",0
72025,PR,"Caguas Municipio, PR",0
72027,PR,"Camuy Municipio, PR",0
72029,PR,"Canovanas Municipio, PR",0
72031,PR,"Carolina Municipio, PR",0
72033,PR,"Catano Municipio, PR",0
72035,PR,"Cayey Municipio, PR",0
72037,PR,"Ceiba Municipio, PR",0
72039,PR,"Ciales Municipio, PR",0
72041,PR,"Cidra Municipio, PR",0
72043,PR,"Coamo Municipio, PR",0
72045,PR,"Comerio Municipio, PR",0
72047,PR,"Corozal Municipio, PR",0
72049,PR,"Culebra Municipio, PR",0
72051,PR,"Dorado Municipio, PR",0
72053,PR,"Fajardo Municipio, PR",0
72054,PR,"Florida Municipio, PR",0
72055,PR,"Guanica Municipio, PR",0
72057,PR,"Guayama Municipio, PR",0
72059,PR,"Guayanilla Municipio, PR",0
72061,PR,"Guaynabo Municipio, PR",0
72063,PR,"Gurabo Municipio, PR",0
72065,PR,"Hatillo Municipio, PR",0
72067,PR,"Hormigueros Municipio, PR",0
72069,PR,"Humacao Municipio, PR",0
72071,PR,"Isabela Municipio, PR",0
72073,PR,"Jayuya Municipio, PR",0
72075,PR,"Juana Diaz Municipio, PR",0
72077,PR,"Juncos Municipio, PR",0
72079,PR,"Lajas Municipio, PR",0
72081,PR,"Lares Municipio, PR",0
72083,PR,"Las Marias Municipio, PR",0
72085,PR,"Las Piedras Municipio, PR",0
72087,PR,"Loiza Municipio, PR",0
72089,PR,"Luquillo Municipio, PR",0
72091,PR,"Manati Municipio, PR",0
72093,PR,"Maricao Municipio, PR",0
72095,PR,"Maunabo Municipio, PR",0
72097,PR,"Mayaguez Municipio, PR",0
72099,PR,"Moca Municipio, PR",0
72101,PR,"Morovis Municipio, PR",0
72103,PR,"Naguabo Municipio, PR",0
72105,PR,"Naranjito Municipio, PR",0
72107,PR,"Orocovis Municipio, PR",0
72109,PR,"Patillas Municipio, PR",0
72111,PR,"Penuelas Municipio, PR",0
72113,PR,"Ponce Municipio, PR",0
72115,PR,"Quebradillas Municipio, PR",0
72117,PR,"Rincon Municipio, PR",0
72119,PR,"Rio Grande Municipio, PR",0
72121,PR,"Sabana Grande Municipio, PR",0
72123,PR,"Salinas Municipio, PR",0
72125,PR,"San German Municipio, PR",0
72127,PR,"San Juan Municipio, PR",0
72129,PR,"San Lorenzo Municipio, PR",0
72131,PR,"San Sebastian Municipio, PR",0
72133,PR,"Santa Isabel Municipio, PR",0
72135,PR,"Toa Alta Municipio, PR",0
72137,PR,"Toa Baja Municipio, PR",0
72139,PR,"Trujillo Alto Municipio, PR",0
72141,PR,"Utuado Municipio, PR",0
72143,PR,"Vega Alta Municipio, PR",0
72145,PR,"Vega Baja Municipio, PR",0
72147,PR,"Vieques Municipio, PR",0
72149,PR,"Villalba Municipio, PR",0
72151,PR,"Yabucoa Municipio, PR",0
72153,PR,"Yauco Municipio, PR",0
